20210323145649.91, 0.0
20210323145651.09, 0.0
20210323145652.15, 0.0
20210323145653.28, 0.0
20210323145654.43, 0.0
20210323145655.52, 0.0
20210323145656.67, 0.0
20210323145657.78, 0.0
20210323145658.9, 0.0
20210323145700.05, 0.0
20210323145701.11, 0.0
20210323145702.19, 0.0
20210323145703.45, 0.0
20210323145704.5, 0.0
20210323145705.57, 0.0
20210323145706.68, 0.0
20210323145707.79, 0.0
20210323145708.91, 0.0
20210323145709.99, 0.0
20210323145711.09, 0.0
20210323145712.21, 0.0
20210323145713.32, 0.0
20210323145714.44, 0.0
20210323145715.55, 0.0
20210323145716.69, 0.0
20210323145717.81, 0.0
20210323145718.96, 0.0
20210323145720.06, 0.0
20210323145721.21, 0.0
20210323145722.35, 0.0
20210323145723.41, 0.0
20210323145724.55, 0.0
20210323145725.63, 0.0
20210323145726.71, 0.0
20210323145727.82, 0.0
20210323145728.88, 0.0
20210323145729.97, 0.0
20210323145731.1, 0.0
20210323145732.26, 0.0
20210323145733.35, 0.0
20210323145734.5, 0.0
20210323145735.57, 0.0
20210323145736.68, 0.0
20210323145737.79, 0.0
20210323145738.91, 0.0
20210323145740.03, 0.0
20210323145741.13, 0.0
20210323145742.27, 0.0
20210323145743.4, 0.0
20210323145744.57, 0.0
20210323145745.69, 0.0
20210323145746.77, 0.0
20210323145747.83, 0.0
20210323145748.92, 0.0
20210323145749.97, 0.0
20210323145751.09, 0.0
20210323145752.22, 0.0
20210323145753.32, 0.0
20210323145754.45, 0.0
20210323145755.57, 0.0
20210323145756.68, 0.0
20210323145757.73, 0.0
20210323145758.79, 0.0
20210323145759.94, 0.0
20210323145801.06, 0.0
20210323145802.17, 0.0
20210323145803.24, 0.0
20210323145804.33, 0.0
20210323145805.48, 0.0
20210323145806.55, 0.0
20210323145807.63, 0.0
20210323145808.75, 0.0
20210323145809.89, 0.0
20210323145811.03, 0.0
20210323145812.14, 0.0
20210323145813.27, 0.0
20210323145814.35, 0.0
20210323145815.47, 0.0
20210323145816.61, 0.0
20210323145817.66, 0.0
20210323145818.76, 0.0
20210323145819.82, 0.0
20210323145820.91, 0.0
20210323145821.98, 0.0
20210323145823.1, 0.0
20210323145824.15, 0.0
20210323145825.27, 0.0
20210323145826.4, 0.0
20210323145827.51, 0.0
20210323145828.63, 0.0
20210323145829.69, 0.0
20210323145830.79, 0.0
20210323145831.87, 0.0
20210323145833.07, 0.0
20210323145834.16, 0.0
20210323145835.23, 0.0
20210323145836.3, 0.0
20210323145837.44, 0.0
20210323145838.56, 0.0
20210323145839.66, 0.0
20210323145840.73, 0.0
20210323145841.85, 0.0
20210323145842.98, 0.0
20210323145844.1, 0.0
20210323145845.24, 0.0
20210323145846.38, 0.0
20210323145847.48, 0.0
20210323145848.62, 0.0
20210323145849.68, 0.0
20210323145850.8, 0.0
20210323145851.95, 0.0
20210323145853.01, 0.0
20210323145854.17, 0.0
20210323145855.31, 0.0
20210323145856.43, 0.0
20210323145857.54, 0.0
20210323145858.68, 0.0
20210323145859.8, 0.0
20210323145900.92, 0.0
20210323145902.03, 0.0
20210323145903.17, 0.0
20210323145904.33, 0.0
20210323145905.41, 0.0
20210323145906.52, 0.0
20210323145907.6, 0.0
20210323145908.71, 0.0
20210323145909.76, 0.0
20210323145910.87, 0.0
20210323145912.0, 0.0
20210323145913.11, 0.0
20210323145914.2, 0.0
20210323145915.27, 0.0
20210323145916.39, 0.0
20210323145917.5, 0.0
20210323145918.63, 0.0
20210323145919.68, 0.0
20210323145920.79, 0.0
20210323145921.88, 0.0
20210323145923.0, 0.0
20210323145924.14, 0.0
20210323145925.27, 0.0
20210323145926.4, 0.0
20210323145927.54, 0.0
20210323145928.65, 0.0
20210323145929.74, 0.0
20210323145930.82, 0.0
20210323145931.95, 0.0
20210323145933.07, 0.0
20210323145934.18, 0.0
20210323145935.28, 0.0
20210323145936.42, 0.0
20210323145937.49, 0.0
20210323145938.59, 0.0
20210323145939.65, 0.0
20210323145940.76, 0.0
20210323145941.82, 0.0
20210323145942.89, 0.0
20210323145944.04, 0.0
20210323145945.11, 0.0
20210323145946.17, 0.0
20210323145947.27, 0.0
20210323145948.32, 0.0
20210323145949.38, 0.0
20210323145950.42, 0.0
20210323145951.49, 0.0
20210323145952.62, 0.0
20210323145953.76, 0.0
20210323145954.83, 0.0
20210323145955.96, 0.0
20210323145957.06, 0.0
20210323145958.18, 0.0
20210323145959.27, 0.0
